,matchId,gameId,gameMode,gameVersion,championName,championId,teamPosition,win,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,takedowns,goldPerMinute,damagePerMinute,baronTakedowns,dragonTakedowns,turretTakedowns.1,gameLength,killParticipation,visionScorePerMinute,jungleCsBefore10Minutes,enemyJungleMonsterKills,controlWardsPlaced,wardTakedowns,kda,teamDamagePercentage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,primaryStyle1,primaryStyle2,primaryStyle3,primaryStyle4,subStyle1,subStyle2
1923,KR_6920411430,6920411430,CLASSIC,14.2.556.3141,XinZhao,5.0,JUNGLE,False,0,2.0,5,0,0,11216,13.0,0,4,5,692,16408,692,25722,0,6,3.0,1,1,True,6,0,False,False,False,False,False,True,11,9966,9500.0,0,JUNGLE,0,0,1,3748,6610,2021,1028,0,3047,3364,25,2.0,5,JUNGLE,156.0,2,2,440,7151,951,9272,0,140,0,0,0,0,0,8,2,0,125103,9722,26286,6473,0,0.0,NONE,0,65,82,0,8,19,11,4,4,392,False,17,1671,186522,11387,0,35815,17063,0,23,438,179,1.0,0,54266,713,256,1,1,7,0,0,17,4,2,5,10.0,357.62031550401105,408.6453091500933,0.0,1.0,1.0,1672.0585589,0.3846153846153846,0.6434196785918556,58.000000059604645,2.0,3.0,2.0,1.6666666666666667,0.1464539109813051,29.400000005960464,1.0,8010,9111,9104,8014,8347,8304
1924,KR_6918156633,6918156633,CLASSIC,14.2.555.1545,Katarina,55.0,MIDDLE,False,0,0.0,5,0,0,12390,14.0,0,8,6,1439,1860,1439,11505,0,8,2.0,0,0,True,6,1,False,False,False,False,False,False,14,9897,9975.0,0,MIDDLE,0,0,2,3115,4646,1058,1052,3020,1052,3364,25,0.0,2,MIDDLE,0.0,0,1,399,95864,8858,5819,1,0,0,1,0,0,0,2,8,0,12807,452,16791,6386,0,0.0,SOLO,0,75,50,0,5,4,12,3,4,751,False,0,1892,126451,9451,0,23338,2593,0,145,71,196,1.0,0,17779,140,727,0,0,10,0,0,14,3,0,6,7.0,313.7627698757083,299.6314766902353,0.0,1.0,0.0,1892.6081038,0.3684210526315789,0.4624162433495903,0.0,0.0,2.0,0.0,0.875,0.1171861297875633,3.0,1.0,8112,8143,8138,8135,8304,8347
1925,KR_6916778242,6916778242,CLASSIC,14.2.555.1545,Yone,777.0,TOP,True,0,7.0,3,0,0,15444,16.0,0,21,1,13059,31314,13059,16587,0,4,0.0,2,0,True,25,4,False,False,False,True,False,False,3,13992,10900.0,0,TOP,2,2,0,3031,3006,6672,6673,0,0,3340,17,3.0,13,JUNGLE,1425.0,5,3,564,22168,5097,5733,0,0,0,0,1,0,0,10,1,0,146916,20704,12344,6473,0,0.0,NONE,0,220,43,38,8,4,4,4,12,146,False,30,1558,180864,28530,0,18468,5968,0,186,208,125,1.0,1,11778,2727,389,5,6,1,0,0,12,0,3,5,16.0,538.648316724435,1098.283505646002,0.0,0.0,6.0,1558.6473537,0.3902439024390244,0.4866545063469714,0.0,1.0,0.0,3.0,4.0,0.3243758725166289,47.79999998211861,3.0,8008,9111,9104,8299,8242,8473
1926,KR_7023575470,7023575470,CLASSIC,14.7.571.9528,Khazix,121.0,JUNGLE,True,0,0.0,1,1,0,17403,17.0,0,5,9,3213,49366,3213,21073,0,6,4.0,0,5,True,3,0,False,False,False,False,False,False,1,13794,10825.0,0,JUNGLE,0,1,0,3142,6698,2055,3158,6694,0,3364,27,1.0,5,JUNGLE,0.0,2,1,367,652,652,4722,0,140,1,0,1,0,0,9,2,0,194971,8981,32940,1644,0,0.0,NONE,0,191,102,31,16,6,4,23,11,265,False,4,1919,255722,10891,0,38398,21503,0,82,212,133,1.0,0,60098,1256,735,2,2,5,0,0,35,5,5,6,6.0,431.0909293814304,340.3727447697456,2.0,5.0,2.0,1919.8937687,0.1463414634146341,1.1117769492685374,48.00000002980232,4.0,4.0,5.0,1.0,0.095176877868121,27.999999940395355,2.0,8369,8304,8321,8347,8143,8135
1927,KR_6953078127,6953078127,CLASSIC,14.3.558.8314,Zed,238.0,MIDDLE,False,0,0.0,2,0,0,19565,18.0,0,0,7,6467,6467,6467,17345,0,5,3.0,0,0,True,4,0,False,False,False,False,False,False,0,14748,14750.0,0,MIDDLE,2,2,3,6697,6698,3158,6699,6694,3134,3364,32,2.0,6,MIDDLE,0.0,4,1,1070,12622,1294,16198,0,4,0,1,0,0,0,1,8,0,194472,29517,11886,3546,0,0.0,SOLO,0,123,108,123,24,5,4,9,14,115,False,17,2444,215515,33198,0,28707,5373,0,246,289,166,1.0,0,8420,2386,622,2,2,10,0,0,18,4,1,8,8.0,362.0505696510228,814.9379839507766,0.0,0.0,2.0,2444.2208815,0.2424242424242424,0.4439601078508785,0.0,1.0,3.0,1.0,1.6,0.2168452044799444,38.0,3.0,8112,8139,8138,8106,8237,8210
1928,KR_6902324700,6902324700,CLASSIC,14.1.553.2414,Volibear,106.0,TOP,True,0,3.0,9,0,0,12175,14.0,0,5,1,3451,15751,3451,16421,0,3,0.0,0,0,True,9,1,False,False,False,False,False,True,2,8631,8250.0,0,TOP,0,0,0,1054,6662,2031,3047,3053,1057,3340,16,1.0,4,TOP,0.0,3,1,291,37643,2840,3569,1,0,0,0,0,0,0,6,6,0,45755,8491,10140,5410,0,0.0,SOLO,0,38,62,37,4,3,12,5,6,122,False,25,1388,98602,11559,0,14501,3559,0,113,555,52,1.0,0,15203,228,791,1,1,1,0,0,11,0,0,7,13.0,372.8508097948186,499.36028087819466,1.0,0.0,1.0,1388.9333435,0.5416666666666666,0.5126414362649613,0.0,0.0,0.0,0.0,4.333333333333333,0.2033581185410618,30.0,2.0,8005,9111,9105,8299,8444,8242
1929,KR_6916742079,6916742079,CLASSIC,14.2.555.1545,Taliyah,163.0,JUNGLE,False,0,0.0,12,1,0,17240,17.0,0,10,13,652,48126,652,20018,0,8,6.0,0,3,True,0,2,False,True,False,False,False,False,0,14302,13850.0,0,JUNGLE,0,0,2,4645,4630,3157,4646,3108,3020,3363,33,0.0,2,JUNGLE,0.0,0,1,734,240751,22581,7796,0,193,0,1,0,0,0,5,2,0,19670,754,25838,3151,1,0.0,NONE,0,266,72,66,18,14,11,7,4,259,False,38,2642,326564,26653,0,34336,13286,0,25,776,273,1.0,0,66143,3317,702,0,1,8,0,0,43,6,2,21,14.0,324.7344404173575,605.1411428941132,1.0,3.0,1.0,2642.7063675,0.6086956521739131,0.9904682338394614,48.000000059604645,0.0,6.0,2.0,1.75,0.1809519788628238,16.0,1.0,8369,8304,8321,8347,8138,8135
1930,KR_6955283491,6955283491,CLASSIC,14.3.558.8314,Jhin,202.0,BOTTOM,False,0,0.0,6,0,0,7691,11.0,0,2,4,2208,2439,2208,6792,0,9,0.0,0,0,True,13,0,False,False,False,False,False,True,1,7938,6750.0,0,BOTTOM,0,0,1,1055,6676,3006,3035,1018,0,3340,15,0.0,2,BOTTOM,571.0,0,1,571,9142,375,11403,0,0,0,0,0,0,0,0,4,0,73703,10743,7814,3804,0,0.0,CARRY,0,61,24,24,26,4,7,3,4,252,False,13,1465,85670,11118,0,19377,2364,342,134,131,205,2.0,0,2824,0,160,0,1,8,0,0,12,0,1,8,8.0,325.0833689266961,455.314501943558,0.0,0.0,1.0,1465.218163,0.4444444444444444,0.5085028395430469,0.0,0.0,0.0,1.0,0.8888888888888888,0.1717173817953036,8.0,1.0,8128,8139,8138,8135,8014,8009
1931,KR_6937903748,6937903748,CLASSIC,14.3.558.106,Zac,154.0,UTILITY,True,0,12.0,14,0,0,9931,12.0,0,0,5,481,731,481,12147,0,4,2.0,0,0,True,1,1,True,False,False,False,False,False,1,7691,6575.0,0,UTILITY,0,1,0,3068,3211,2055,3876,3047,3067,3364,18,0.0,1,BOTTOM,0.0,0,1,421,17015,5812,6130,0,0,0,0,0,0,0,7,10,0,3671,847,7891,4425,0,0.0,SOLO,0,18,40,32,5,5,14,3,4,203,False,22,1443,25172,7248,0,14937,11629,795,38,90,57,4.0,0,4484,588,915,0,4,2,0,0,26,3,2,11,15.0,319.62936145683574,301.19983402973,0.0,0.0,4.0,1443.8563305,0.5,1.0923186141303265,0.0,0.0,2.0,2.0,3.75,0.0843945685251208,8.0,1.0,8439,8463,8429,8453,9105,9111
1932,KR_7004159820,7004159820,CLASSIC,14.6.570.6276,Morgana,25.0,UTILITY,True,0,1.0,11,0,0,10550,13.0,0,8,10,1832,7744,1832,10241,0,3,4.0,1,0,True,0,0,True,False,False,True,False,True,0,9554,8350.0,0,UTILITY,0,1,0,3871,3157,6653,3020,0,0,3364,21,2.0,7,BOTTOM,0.0,4,2,566,25837,15289,4826,0,0,0,0,0,0,0,1,10,0,4563,1049,9455,4050,0,0.0,SUPPORT,0,40,41,21,6,6,14,4,4,417,False,58,1542,33465,16895,696,14480,3507,0,21,85,70,1.0,0,3065,556,198,2,4,3,0,0,48,4,5,21,18.0,371.5473622711112,657.0477858185264,1.0,1.0,4.0,1542.8988029,0.6,1.8763554322885845,0.0,0.0,4.0,5.0,6.0,0.2031951965647387,6.0,2.0,8229,8226,8210,8237,8345,8313
1933,KR_6950192632,6950192632,CLASSIC,14.3.558.8314,DrMundo,36.0,TOP,False,2,1.0,4,0,0,10347,13.0,0,7,3,781,781,781,23280,0,4,0.0,0,0,True,1,0,False,False,False,False,False,True,2,7533,6550.0,0,TOP,0,0,2,1054,2031,3047,3084,3076,1011,3340,15,0.0,2,TOP,0.0,0,1,684,32702,10802,8684,0,0,0,0,0,0,0,3,6,0,47123,7451,25800,642,0,0.0,DUO,0,127,30,54,8,4,4,3,12,229,False,12,1446,87241,18253,0,36781,14095,0,138,208,142,1.0,0,7415,0,2296,0,0,9,0,0,9,0,0,6,6.0,312.3830905196781,756.9539525882855,0.0,0.0,0.0,1446.8977369,0.3529411764705882,0.3982985191385217,0.0,0.0,0.0,0.0,1.5,0.2572248438319238,48.0,1.0,8021,9111,9105,8299,8429,8451
1934,KR_6916191569,6916191569,CLASSIC,14.1.553.2414,Yasuo,157.0,MIDDLE,True,1,0.0,6,0,0,16565,17.0,0,5,1,4494,20355,4494,23018,0,5,0.0,0,0,True,16,3,False,False,False,False,False,False,3,13253,12780.0,0,MIDDLE,0,0,0,1055,6673,6672,3031,1036,3006,3340,20,1.0,7,MIDDLE,713.0,2,1,727,14936,1437,8287,0,6,0,0,0,0,0,14,3,0,145024,17171,12401,4652,0,0.0,SOLO,0,229,17,138,10,5,14,4,4,90,False,22,1805,165930,19540,0,21339,5174,0,199,121,209,1.0,0,5969,931,650,0,4,4,0,0,25,0,5,11,13.0,440.41092432133263,649.2982849008098,2.0,2.0,4.0,1805.6502724,0.3421052631578947,0.8593675986322254,0.0,2.0,0.0,5.0,2.6,0.1626577114480923,26.799999982118607,2.0,8008,9111,9104,8299,8242,8444
1935,KR_6932757922,6932757922,CLASSIC,14.2.556.3141,Lucian,236.0,BOTTOM,True,0,2.0,3,0,0,9428,12.0,0,1,1,347,8915,347,4439,0,3,0.0,1,0,True,5,2,False,False,False,False,False,True,2,8595,6225.0,0,BOTTOM,0,0,0,1055,6672,2031,3158,3133,1037,3340,14,1.0,5,BOTTOM,326.0,4,3,404,5356,1825,1372,0,0,0,0,0,0,0,5,9,0,84368,9105,6548,6335,0,0.0,CARRY,0,61,19,41,7,2,1,3,4,281,False,1,1310,90258,11034,0,8231,1054,0,178,27,45,1.0,1,534,104,310,0,1,2,0,0,15,0,4,7,8.0,393.5108932892529,505.1922781621243,1.0,1.0,1.0,1310.5267765,0.2962962962962963,0.6928679225096745,0.0,0.0,0.0,5.0,2.6666666666666665,0.1581917248098413,38.0,1.0,8005,8009,9103,8014,8304,8345
1936,KR_6983573211,6983573211,CLASSIC,14.5.565.1230,Pantheon,80.0,UTILITY,True,0,1.0,5,0,0,7898,11.0,0,0,3,381,381,381,4952,0,2,0.0,0,0,True,4,1,False,False,False,False,False,True,5,7306,6400.0,0,UTILITY,0,1,0,3877,3179,2055,3047,3133,1037,3364,19,1.0,6,BOTTOM,0.0,5,1,240,0,0,3402,0,0,0,0,0,0,0,11,10,0,16040,8007,5865,5492,0,0.0,SUPPORT,0,42,18,19,1,4,4,4,14,329,False,18,1249,21803,8864,0,9413,1032,0,23,27,16,1.0,0,5763,857,146,0,0,0,0,0,39,1,5,19,11.0,350.7059078555437,425.473081864541,0.0,0.0,0.0,1250.0603079,0.5,1.891897248310576,0.0,0.0,0.0,5.0,5.5,0.1701193903156077,1.0,2.0,8005,9111,9105,8014,8105,8126
1937,KR_6924342183,6924342183,CLASSIC,14.2.556.3141,Blitzcrank,53.0,UTILITY,False,0,0.0,6,0,0,13487,15.0,0,1,3,170,170,170,34810,0,12,1.0,0,0,True,0,0,True,False,False,False,False,False,0,9180,8075.0,0,UTILITY,0,0,4,3876,3002,3050,3047,1057,3066,3364,26,1.0,2,BOTTOM,0.0,2,1,319,17994,4896,23201,0,0,0,1,0,0,0,3,5,0,8936,1574,13730,6473,0,0.0,SUPPORT,0,28,55,28,13,7,14,7,4,92,False,39,2324,32002,7463,0,38097,3181,0,39,269,252,1.0,0,5072,992,1166,0,1,10,0,0,72,1,7,35,8.0,237.01699480214063,192.68599130528807,0.0,0.0,1.0,2324.0797847,0.32,1.864187812414561,0.0,0.0,1.0,7.0,0.6666666666666666,0.0561166680980805,8.0,1.0,8351,8306,8345,8347,8242,8473
1938,KR_7002111977,7002111977,CLASSIC,14.6.569.5139,Jinx,222.0,BOTTOM,True,0,0.0,8,0,0,8456,11.0,0,1,3,9203,9203,9203,3473,0,4,0.0,3,0,True,0,0,False,False,False,False,False,False,1,9264,6600.0,0,BOTTOM,0,1,0,1055,1038,3006,6672,1018,0,3340,15,2.0,12,NONE,346.0,8,4,416,1568,634,2208,0,0,1,0,1,0,0,0,4,0,69681,21479,5590,1428,0,1.0,SUPPORT,0,61,37,16,6,4,6,3,4,202,False,21,1069,72010,22113,0,8963,1260,0,89,63,61,1.0,1,760,0,1163,3,5,0,0,0,6,0,0,4,20.0,519.4974670038125,1240.0564398181407,0.0,0.0,5.0,1069.9775086,0.4444444444444444,0.3595423113966497,0.0,0.0,0.0,0.0,5.0,0.2996040659429843,16.0,2.0,8008,8009,9103,8014,8233,8236
1939,KR_6961716330,6961716330,CLASSIC,14.4.561.3953,Neeko,518.0,UTILITY,True,2,4.0,8,0,0,8483,11.0,0,10,6,337,1902,337,5439,0,2,3.0,0,0,True,9,2,False,False,False,False,False,True,1,6477,5650.0,0,UTILITY,0,0,0,3871,2055,3152,3113,3020,1052,3364,17,0.0,0,BOTTOM,0.0,0,0,820,22159,7710,4347,0,0,0,0,0,0,0,7,5,0,6115,372,7252,6504,0,0.0,SUPPORT,0,34,64,34,3,4,14,2,4,91,False,19,1536,34301,8694,0,12165,1477,0,43,73,58,1.0,0,6027,612,565,0,0,2,0,0,47,4,2,25,8.0,252.91996377819316,339.4723601246144,0.0,1.0,0.0,1536.7103906,0.2222222222222222,1.8656810229901617,0.0,0.0,3.0,2.0,4.0,0.0962262862742554,10.0,1.0,8229,8226,8210,8237,8345,8347
1940,KR_6992294197,6992294197,CLASSIC,14.5.565.1230,Lucian,236.0,BOTTOM,False,0,0.0,1,0,0,4902,8.0,0,0,5,1681,1681,1681,2128,0,2,0.0,1,0,True,2,0,False,False,False,False,False,True,0,6184,5837.0,0,BOTTOM,0,0,0,3095,2020,1036,3006,0,0,3340,15,1.0,4,NONE,310.0,4,2,550,3220,1009,549,0,0,0,0,0,0,0,0,4,0,45602,6508,4938,6522,0,0.0,DUO,0,36,13,16,4,1,7,1,4,291,False,0,924,49073,7767,0,5530,879,149,117,0,33,2.0,0,250,250,42,0,0,4,0,0,4,0,2,3,5.0,401.3951104389476,504.11949798484727,0.0,0.0,0.0,924.5230536,0.625,0.2974773229000809,0.0,0.0,0.0,2.0,2.5,0.2993875527003142,49.0,1.0,8369,8304,8345,8347,8226,8237
1941,KR_7023188042,7023188042,CLASSIC,14.7.571.9528,Anivia,34.0,MIDDLE,False,0,0.0,1,0,0,11554,14.0,0,0,10,1885,1885,1885,12924,0,6,3.0,0,0,True,1,0,False,False,False,False,False,True,1,8879,8225.0,0,MIDDLE,0,0,0,1056,3040,3111,0,1082,6653,3363,25,1.0,4,MIDDLE,0.0,2,1,705,87337,10635,11100,0,0,0,0,0,0,0,1,8,0,9122,997,9717,5735,0,0.0,SOLO,0,92,22,44,77,3,4,4,12,547,False,42,1525,100037,12333,0,21702,570,0,148,1071,223,1.0,0,3577,700,884,0,1,5,0,0,23,3,1,11,5.0,349.267790099236,485.11835688710056,0.0,0.0,1.0,1525.3931745999998,0.2777777777777778,0.9224202081892932,0.0,1.0,3.0,1.0,0.8333333333333334,0.1826729732941967,6.0,2.0,8112,8126,8138,8105,8014,8009
1942,KR_7034727350,7034727350,CLASSIC,14.8.576.8838,Karma,43.0,UTILITY,True,0,2.0,14,0,0,7992,11.0,0,16,14,2860,3910,2860,3761,0,6,9.0,0,0,True,5,4,True,False,False,False,False,True,4,7336,6625.0,0,UTILITY,0,2,0,3871,2065,2055,3158,3165,0,3364,30,0.0,1,BOTTOM,0.0,0,1,251,10507,4405,1125,0,0,0,0,0,0,0,11,10,0,3242,573,8938,1425,0,0.0,SUPPORT,0,47,16,93,22,7,14,3,4,365,False,14,1341,18660,5776,1982,10516,618,0,18,96,60,1.0,0,4910,798,451,1,3,0,0,0,66,12,6,31,15.0,328.14012324298665,258.37713646147955,1.0,2.0,3.0,1341.4152279,0.4411764705882353,2.989326645686729,0.0,0.0,9.0,6.0,2.5,0.0807686046830524,0.0,0.0,8229,8226,8210,8237,8345,8347
1943,KR_7018104488,7018104488,CLASSIC,14.7.571.9528,Garen,86.0,TOP,True,0,2.0,3,0,0,16905,17.0,0,2,2,3117,6961,3117,31173,0,3,1.0,0,0,True,2,0,False,False,False,False,False,True,0,11897,10958.0,0,TOP,0,0,0,3033,0,3078,3046,3006,0,3364,22,1.0,8,JUNGLE,712.0,5,1,1006,0,0,9707,0,4,0,0,0,0,0,5,1,0,117244,18010,15388,3384,0,0.0,NONE,0,61,26,67,8,6,14,3,4,111,False,34,1598,137671,24324,0,26149,3091,0,176,72,106,1.0,0,20426,6314,1053,1,2,6,0,0,13,1,0,7,11.0,446.491390595322,912.8471069810096,1.0,0.0,2.0,1598.8185786,0.3055555555555556,0.4986153541503333,0.0,1.0,1.0,0.0,3.6666666666666665,0.2492557473587807,37.0,3.0,8010,9111,9105,8299,8234,8275
1944,KR_6926283527,6926283527,CLASSIC,14.2.556.3141,Leblanc,7.0,MIDDLE,True,2,1.0,5,0,0,11076,13.0,0,6,6,1058,1058,1058,4283,0,2,4.0,0,0,True,9,1,True,False,False,False,False,True,0,8136,8010.0,0,MIDDLE,0,0,0,4646,4645,1056,3158,0,0,3364,18,2.0,5,MIDDLE,0.0,3,1,384,47885,9732,7116,2,0,0,0,0,0,0,8,3,0,10823,976,4143,5766,2,0.0,SUPPORT,0,65,80,32,16,3,12,3,4,312,False,22,1284,65066,10858,0,11283,1825,0,123,51,36,1.0,0,6357,150,24,0,0,1,0,0,26,4,5,15,10.0,380.0814669408952,507.2264572856232,0.0,0.0,0.0,1284.4265275,0.3225806451612903,1.24133132247604,0.0,0.0,4.0,5.0,5.0,0.1601526735479423,2.0,0.0,8112,8139,8136,8135,8210,8226
1945,KR_6943050947,6943050947,CLASSIC,14.3.558.8314,Malphite,54.0,TOP,False,0,0.0,6,0,0,14600,15.0,0,0,7,1972,3526,1972,53644,0,7,3.0,0,0,True,3,0,False,True,False,False,False,False,0,8920,8425.0,0,TOP,0,0,3,3068,3082,2504,3111,0,1056,3364,30,0.0,2,TOP,0.0,0,1,573,72113,11263,12821,0,0,0,1,0,0,0,3,1,0,28593,1358,14250,4903,1,0.0,SOLO,0,50,48,59,6,3,4,3,12,157,False,31,1859,102003,12621,0,29482,624,0,157,610,217,1.0,0,1296,0,2411,0,1,11,0,0,19,3,1,5,8.0,287.8342648934222,407.2672766875173,0.0,0.0,1.0,1859.4880467,0.4705882352941176,0.61874161693477,0.0,0.0,3.0,5.0,1.1428571428571428,0.1523246797895497,0.0,0.0,8229,8226,8210,8237,8451,8444
1946,KR_6955511989,6955511989,CLASSIC,14.3.558.8314,Nocturne,56.0,JUNGLE,False,1,0.0,2,0,0,12871,14.0,0,0,2,0,27049,0,18942,0,5,1.0,0,1,True,0,0,False,False,False,False,False,False,1,10512,9912.0,0,JUNGLE,0,0,2,6692,3073,3047,2020,3133,0,3364,18,1.0,7,JUNGLE,0.0,5,1,1054,1324,875,9686,0,126,0,1,0,0,0,2,2,0,141210,12082,20412,5922,0,0.0,NONE,0,85,14,15,15,14,11,2,4,591,False,136,1606,189209,13969,0,30720,14670,0,38,388,156,1.0,0,46674,1011,621,0,0,11,0,0,24,1,9,3,9.0,391.462463098194,520.1940614927852,0.0,1.0,0.0,1611.2739808,0.4285714285714285,0.9171763447282734,52.000000059604645,8.0,1.0,9.0,1.8,0.2083183467246874,6.0,1.0,8008,9111,9104,8014,8106,8138
1947,KR_6955511989,6955511989,CLASSIC,14.3.558.8314,Khazix,121.0,JUNGLE,True,0,0.0,3,1,0,14648,15.0,0,1,7,237,42661,237,21595,0,6,5.0,0,2,True,6,0,False,False,False,False,False,False,3,11641,10450.0,0,JUNGLE,0,0,0,6701,3142,2055,3814,2015,3158,3364,24,1.0,5,JUNGLE,0.0,2,1,579,569,410,4785,1,191,0,0,0,0,0,9,7,0,183038,8150,31555,6502,0,0.0,NONE,0,165,95,47,15,19,11,3,4,126,False,4,1606,274613,8870,0,37107,22583,0,16,306,99,1.0,0,91006,309,766,1,2,3,0,0,30,6,1,8,8.0,433.51674894277545,330.3139356447306,1.0,2.0,2.0,1611.2739808,0.2285714285714285,1.121599264928302,62.000000059604645,16.0,5.0,1.0,1.3333333333333333,0.0845013158583641,44.90000006556511,2.0,8369,8304,8321,8347,8143,8135
1948,KR_6922066845,6922066845,CLASSIC,14.2.556.3141,Malphite,54.0,UTILITY,True,11,10.0,18,0,0,13847,15.0,0,19,5,4984,6394,4984,51890,0,4,0.0,0,0,True,9,0,False,False,False,False,False,False,4,11125,9875.0,0,UTILITY,1,1,1,3869,3143,3047,3068,3075,0,3364,19,1.0,3,BOTTOM,60.0,3,1,961,44915,11635,11417,0,0,0,0,0,0,0,15,5,0,22820,3363,11824,5410,0,0.0,SUPPORT,0,40,47,41,10,6,14,4,4,65,False,32,1952,74705,15750,0,24886,5256,0,69,329,49,1.0,0,6970,752,1644,1,5,5,0,0,62,1,3,28,21.0,341.7982944564733,483.8919284533203,0.0,1.0,5.0,1953.0369749,0.6363636363636364,1.9143285031489563,0.0,0.0,0.0,3.0,5.25,0.1259674711754882,36.0,2.0,8229,8226,8210,8237,8429,8451
1949,KR_6934992128,6934992128,CLASSIC,14.2.556.3141,Karma,43.0,TOP,True,0,0.0,8,0,0,12201,14.0,0,1,8,2811,2811,2811,10926,0,1,0.0,0,0,True,10,0,False,False,False,False,False,False,1,8229,6250.0,0,TOP,0,1,0,3802,2055,3020,1056,3165,3108,3340,21,1.0,5,JUNGLE,0.0,4,1,431,72026,14281,3270,0,0,0,0,1,0,0,1,1,0,12960,1507,9137,548,0,0.0,NONE,0,87,20,50,33,3,4,2,12,119,False,31,1319,85559,15969,1315,12499,4339,0,127,253,16,1.0,0,571,179,92,1,3,3,0,0,9,2,0,7,13.0,374.1097158454684,725.9421965502384,0.0,0.0,3.0,1319.9143782,0.3095238095238095,0.4117205826954714,0.0,0.0,0.0,0.0,13.0,0.2026805159820956,18.0,2.0,8214,8226,8210,8237,8401,8453
1950,KR_6944301802,6944301802,CLASSIC,14.3.558.8314,Caitlyn,51.0,BOTTOM,True,0,0.0,3,0,0,8836,12.0,0,0,3,5348,11201,5348,3793,0,1,1.0,1,0,True,2,0,False,True,False,False,False,True,1,8420,7600.0,0,BOTTOM,0,0,0,1055,2031,3094,3087,3400,3006,3363,17,1.0,4,BOTTOM,1425.0,3,2,814,9706,481,1732,0,0,0,0,0,0,0,0,4,0,90638,6353,6321,5736,0,0.0,CARRY,0,54,21,12,3,3,6,3,4,86,False,3,1275,103503,6834,0,8053,1723,0,153,22,21,1.0,0,3158,0,0,2,2,1,0,0,14,2,0,8,7.0,396.0178840621351,321.44085741108773,0.0,0.0,2.0,1275.7113556,0.2592592592592592,0.6770851846676644,0.0,0.0,1.0,0.0,7.0,0.1159229945741034,7.0,1.0,8008,8009,9103,8014,8233,8236
1951,KR_6960280835,6960280835,CLASSIC,14.4.561.3953,Draven,119.0,BOTTOM,False,0,2.0,5,0,0,15582,16.0,0,0,2,972,972,972,11871,0,7,0.0,1,0,True,0,0,False,False,False,False,False,False,0,14301,12650.0,0,BOTTOM,0,0,3,1038,1018,3006,6676,3508,3036,3363,22,1.0,7,BOTTOM,913.0,3,2,496,0,0,9862,0,2,0,1,0,0,0,0,9,0,169340,16785,12798,4832,0,0.0,CARRY,0,78,77,17,8,4,7,3,4,338,False,9,1880,171008,17316,0,22789,7353,286,232,125,139,2.0,0,1668,531,127,0,0,10,0,0,7,1,2,3,12.0,456.17024971293023,552.3565385470042,0.0,0.0,0.0,1881.0336757,0.5714285714285714,0.2368019607764328,0.0,1.0,0.0,2.0,1.7142857142857142,0.1615679055907692,51.0,2.0,9923,8139,8138,8135,9103,8009
1952,KR_7052514002,7052514002,CLASSIC,14.9.580.2108,DrMundo,36.0,TOP,False,0,0.0,5,0,0,8941,12.0,0,0,1,2006,4768,2006,14274,0,3,0.0,0,0,True,0,0,False,False,False,False,False,False,0,6541,5580.0,0,TOP,0,0,2,1054,3047,3076,3084,0,0,3340,13,1.0,3,TOP,0.0,2,1,565,22964,5644,4653,0,2,0,1,0,0,0,14,1,0,38494,3982,15108,4783,0,0.0,SOLO,0,79,25,53,4,4,6,3,12,98,False,7,1201,64063,9627,0,19762,7169,0,82,124,76,1.0,0,2605,0,0,0,0,9,0,0,6,0,1,3,8.0,326.5498843800634,480.5994507557575,0.0,0.0,0.0,1201.8962218,0.4705882352941176,0.3362274789166971,0.0,0.0,0.0,1.0,2.6666666666666665,0.207473685256167,0.0,0.0,8437,8446,8444,8451,8345,8410
